Operator name,cluster,Sub-cluster,line,Because,alternative,Signage,Station arrangements,Station number,Station name,Activity at the station,Name of first download station,Distance from previous station,Distance from departure station,Travel time from departure station,Long,Lat,City,Street,No. Home
Superbus,The valleys,Yokneam,19,2,1,19,23,53335,The oaks / dudas,Collect and download,The oaks / orchids,360,7574,19.31666756,35.098816,32.650438,Yokneam Illith,The oaks,30
Superbus,The valleys,Yokneam,19,2,1,19,24,53447,The oaks / orchids,Collect and download,Hall of Culture / Oak,262,7836,20.36666679,35.101491,32.651083,Yokneam Illith,The oaks,-
Superbus,The valleys,Yokneam,19,2,1,19,25,53446,Hall of Culture / Oak,Collect and download,Downtown / ORT High School,249,8085,21.39999962,35.10324,32.652667,Yokneam Illith,The oaks,9
Superbus,The valleys,Yokneam,19,2,1,19,26,59597,Downtown / ORT High School,Collect and download,The Date / Heroes,281,8366,22.54999924,35.104705,32.654495,Yokneam Illith,Hayovel Boulevard,-
Superbus,The valleys,Yokneam,19,2,1,19,27,52626,The Date / Heroes,Collect and download,The date / bell,193,8559,23.43333244,35.105541,32.65588,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,19,2,1,19,28,52258,The date / bell,Collect and download,G / Terminal Mall Terminal,375,8934,24.25,35.106778,32.658907,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,19,2,1,19,29,59696,G / Terminal Mall Terminal,Collect and download,The date / bell,724,9658,27.86666679,35.105683,32.659552,Yokneam Illith, ,-
Superbus,The valleys,Yokneam,19,2,1,19,30,52258,The date / bell,Collect and download,Yokneam Illit Junction,348,10006,28.98333359,35.106778,32.658907,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,19,2,1,19,31,52257,Yokneam Illit Junction,Collect and download,The Carmel / the future,430,10436,30.93333244,35.104405,32.660838,Yokneam Illith,70,-
Superbus,The valleys,Yokneam,19,2,1,19,32,54958,The Carmel / the future,Download Only,-,1070,11506,32.09999847,35.097946,32.657328,Yokneam Illith,The Carmel,-
Superbus,The valleys,Tiberias,82,1,0,82,1,57158,'Toledano a,Collect only,-,0,0,0,35.537348,32.781308,Tiberias,Toledano,54
Superbus,The valleys,Tiberias,82,1,0,82,2,57159,Toledano / Rabbi Moshe Cohen,Collect and download,-,198,198,0.800000012,35.538372,32.779913,Tiberias,Toledano,41
Superbus,The valleys,Tiberias,82,1,0,82,3,57160,Rabbi Moshe Cohen / Toledano,Collect and download,-,124,323,1.299999952,35.538949,32.780918,Tiberias,Toledano,33
Superbus,The valleys,Tiberias,82,1,0,82,4,57161,Toledano / Shiloah,Collect and download,-,270,594,2.400000095,35.539772,32.781975,Tiberias,Toledano,17
Superbus,The valleys,Tiberias,82,1,0,82,5,57163,Carmeli School / Shiloah,Collect and download,-,546,1141,3.900000095,35.539079,32.784491,Tiberias,The shipment,8
Superbus,The valleys,Tiberias,82,1,0,82,6,57181,Yehuda Halevi / Daniloff Center,Collect and download,-,980,2121,6.199999809,35.53299,32.790547,Tiberias,Yehuda Halevi,17
Superbus,The valleys,Tiberias,82,1,0,82,7,57188,Navel Ha'aretz / Gush Etzion,Collect and download,-,897,3019,8.5,35.535148,32.794973,Tiberias,The navel of the earth,14
Superbus,The valleys,Tiberias,82,1,0,82,8,57190,City Hall / Werner,Collect and download,-,232,3251,9.100000381,35.535002,32.796246,Tiberias,So. Werner,27
Superbus,The valleys,Tiberias,82,1,0,82,9,57192,Werner / Michael,Collect and download,-,262,3514,10.10000038,35.532663,32.79494,Tiberias,So. Werner,3
Superbus,The valleys,Tiberias,82,1,0,82,10,57193,Jacob / Werner Tent,Collect and download,-,283,3797,10.80000019,35.532362,32.796779,Tiberias,Jacob's Tent,15
Superbus,The valleys,Tiberias,82,1,0,82,11,57194,Ahad Ha'am / Nachmani,Collect and download,-,186,3983,11.39999962,35.531975,32.798173,Tiberias,One of the people,65
Superbus,The valleys,Tiberias,82,1,0,82,12,57206,Trumpeldor / Simon de Ann,Collect and download,-,947,4930,14.80000019,35.526521,32.794375,Tiberias,Trumpeldor,3
Superbus,The valleys,Tiberias,82,1,0,82,13,57205,Ginsburg / Trumpeldor House,Collect and download,-,193,5124,15.19999981,35.525922,32.792717,Tiberias,Trumpeldor,-
Superbus,The valleys,Tiberias,82,1,0,82,14,57207,Through Heroism / Trumpeldor,Collect and download,-,287,5412,15.89999962,35.526359,32.790326,Tiberias,Through heroism,-
Superbus,The valleys,Tiberias,82,1,0,82,15,57208,Tomb of Rabbi Akiva,Collect and download,-,192,5604,16.29999924,35.527977,32.789513,Tiberias,Through heroism,-
Superbus,The valleys,Tiberias,82,1,0,82,16,57921,Crocus / The Way of Heroism,Download Only,-,483,6088,17.79999924,35.527423,32.788316,Tiberias,crocus,9
Superbus,The valleys,Tiberias,82,2,0,82,1,57921,Crocus / The Way of Heroism,Collect only,-,0,0,0,35.527423,32.788316,Tiberias,crocus,9
Superbus,The valleys,Tiberias,82,2,0,82,2,51206,Hashomer / Eliyahu Golemb,Collect and download,-,2028,2028,5.933333397,35.527105,32.799092,Tiberias,The guard,42
Superbus,The valleys,Tiberias,82,2,0,82,3,58119,Nyberg / Bialik,Collect and download,-,462,2491,7.199999809,35.53045,32.796665,Tiberias,Nyberg,20
Superbus,The valleys,Tiberias,82,2,0,82,4,58120,Ohel Yaakov / A.Z. Werner,Collect and download,-,277,2769,7.599999905,35.531901,32.795188,Tiberias,Jacob's Tent,-
Superbus,The valleys,Tiberias,82,2,0,82,5,57191,City Hall / Werner,Collect and download,-,773,3542,10.14999962,35.534506,32.795982,Tiberias,So. Werner,20
Superbus,The valleys,Tiberias,82,2,0,82,6,57189,Navel Ha'aretz / Gush Etzion,Collect and download,-,228,3770,10.8166666,35.535216,32.79523,Tiberias,The navel of the earth,21
Superbus,The valleys,Tiberias,82,2,0,82,7,58175,Yochanan ben Zakkai / Yehuda Halevi,Collect and download,-,896,4667,12.83333302,35.533714,32.791039,Tiberias,Yochanan ben Zakkai,-
Superbus,The valleys,Tiberias,82,2,0,82,8,57153,Toledano / Shiloah,Collect and download,-,2038,6705,17.68333244,35.540048,32.781749,Tiberias,Toledano,6
Superbus,The valleys,Tiberias,82,2,0,82,9,57154,Rabbi Moshe Cohen / Toledano,Collect and download,-,262,6967,18.75,35.539134,32.781311,Tiberias,Toledano,28
Superbus,The valleys,Tiberias,82,2,0,82,10,57155,Synagogue / Toledano,Collect and download,-,115,7083,19.20000076,35.538635,32.780364,Tiberias,Toledano,34
Superbus,The valleys,Tiberias,82,2,0,82,11,57156,'Toledano a,Download Only,-,180,7263,19.93333244,35.537829,32.780778,Tiberias,Toledano,48
Superbus,The valleys,Tiberias,80,1,0,80,1,57133,President Weizmann / David Elazar,Collect only,Weizmann President / Hope,0,0,0,35.514495,32.779876,Tiberias,President Weizmann,16
Superbus,The valleys,Tiberias,80,1,0,80,2,57134,Weizmann President / Hope,Collect and download,The Fathers / President Weizmann,261,261,0.800000012,35.511709,32.779958,Tiberias,President Weizmann,24
Superbus,The valleys,Tiberias,80,1,0,80,3,58136,The Fathers / President Weizmann,Collect and download,The patriarchs / Nehemiah,159,420,1.149999976,35.510248,32.780248,Tiberias,The fathers,56
Superbus,The valleys,Tiberias,80,1,0,80,4,58139,The patriarchs / Nehemiah,Collect and download,The Fathers / Bartz,200,620,1.583333373,35.508396,32.781104,Tiberias,The fathers,44
Superbus,The valleys,Tiberias,80,1,0,80,5,58140,The Fathers / Bartz,Collect and download,Hashalom / David Elazar,276,896,2.183333397,35.505812,32.782239,Tiberias,The fathers,18
Superbus,The valleys,Tiberias,80,1,0,80,6,57271,Hashalom / David Elazar,Collect and download,Ben Zvi / Abu Hatzira,567,1463,4.016666889,35.508804,32.783884,Tiberias,Peace,2
Superbus,The valleys,Tiberias,80,1,0,80,7,57136,Ben Zvi / Abu Hatzira,Collect and download,Ben Zvi / Sinai,1032,2495,7.150000095,35.511146,32.777252,Tiberias,Rabbi Kook,6
Superbus,The valleys,Tiberias,80,1,0,80,8,57137,Ben Zvi / Sinai,Collect and download,Ben Zvi / Haim Tamasot,279,2774,7.766666889,35.513889,32.776268,Tiberias,Rabbi Kook,2
Superbus,The valleys,Tiberias,80,1,0,80,9,57142,Ben Zvi / Haim Tamasot,Collect and download,Shazar / Ben Eliezer,224,2998,8.25,35.515141,32.777435,Tiberias,Yitzhak Ben-Zvi,20
Superbus,The valleys,Tiberias,80,1,0,80,10,57149,Shazar / Ben Eliezer,Collect and download,Ben Eliezer / Shazar,490,3488,9.666666985,35.516289,32.781576,Tiberias,Shazar,13
Superbus,The valleys,Tiberias,80,1,0,80,11,57150,Ben Eliezer / Shazar,Collect and download,Shazar A.,161,3649,10.30000019,35.516625,32.782992,Tiberias,Shazar,12
Superbus,The valleys,Tiberias,80,1,0,80,12,59050,Shazar A.,Collect and download,Abundance of life / Shazar,171,3820,10.98333359,35.516117,32.784452,Tiberias,Shazar,31
Superbus,The valleys,Tiberias,80,1,0,80,13,56379,Abundance of life / Shazar,Collect and download,The prophets,244,4064,11.96666622,35.514171,32.785817,Tiberias,Plenty of life,2
Superbus,The valleys,Tiberias,80,1,0,80,14,56375,The prophets,Collect and download,The Prophets / Demon. Allentown,815,4879,14.39999962,35.5105,32.787319,Tiberias,The prophets,-
Superbus,The valleys,Tiberias,80,1,0,80,15,58150,The Prophets / Demon. Allentown,Collect and download,The Prophets / Sapir Boulevard,318,5197,15.11666679,35.513656,32.788298,Tiberias,The prophets,39
Superbus,The valleys,Tiberias,80,1,0,80,16,58151,The Prophets / Sapir Boulevard,Collect and download,Breast. Sapphire / The Prophets,246,5443,15.64999962,35.516193,32.788792,Tiberias,The prophets,9
Superbus,The valleys,Tiberias,80,1,0,80,17,58112,Breast. Sapphire / The Prophets,Collect and download,Shaked / Tamar,219,5662,16.13333321,35.517457,32.788823,Tiberias,Sapir Boulevard,-
Superbus,The valleys,Tiberias,80,1,0,80,18,58134,Shaked / Tamar,Collect and download,Almond / Klil Hahoresh,328,5990,16.86666679,35.518966,32.788263,Tiberias,Almond,-
Superbus,The valleys,Tiberias,80,1,0,80,19,58135,Almond / Klil Hahoresh,Collect and download,Shaked / Rotem,216,6206,17.26666641,35.520678,32.786978,Tiberias,Almond,17
Superbus,The valleys,Tiberias,80,1,0,80,20,58133,Shaked / Rotem,Collect and download,Maale KKL / Shaked,311,6517,18.03333282,35.523584,32.785621,Tiberias,Almond,18
Superbus,The valleys,Tiberias,80,1,0,80,21,58132,Maale KKL / Shaked,Collect and download,Ma'ale KKL / Ela,230,6747,18.46666718,35.525791,32.784731,Tiberias,Almond,4
Superbus,The valleys,Tiberias,80,1,0,80,22,57241,Ma'ale KKL / Ela,Collect and download,Sitting / Way of Heroism,318,7065,19.13333321,35.528243,32.782941,Tiberias,Almond,1
Superbus,The valleys,Tiberias,80,1,0,80,23,59062,Sitting / Way of Heroism,Collect and download,Crocus / The Way of Heroism,817,7882,21,35.531167,32.783345,Tiberias,crocus,1
Superbus,The valleys,Tiberias,80,1,0,80,24,57921,Crocus / The Way of Heroism,Download Only,-,679,8561,22.85000038,35.527423,32.788316,Tiberias,crocus,9
Superbus,The valleys,Tiberias,80,2,0,80,1,57921,Crocus / The Way of Heroism,Collect only,The Road of Heroism / Tiferet Tiberias,0,0,0,35.527423,32.788316,Tiberias,crocus,9
Superbus,The valleys,Tiberias,80,2,0,80,2,57209,The Road of Heroism / Tiferet Tiberias,Collect and download,Through Heroism / Neria Lights,486,486,2.183333397,35.529222,32.7859,Tiberias,crocus,-
Superbus,The valleys,Tiberias,80,2,0,80,3,57210,Through Heroism / Neria Lights,Collect and download,Through Heroism / ORT School Up,391,877,3.033333302,35.530924,32.782893,Tiberias,crocus,-
Superbus,The valleys,Tiberias,80,2,0,80,4,57312,Through Heroism / ORT School Up,Collect and download,Ma'ale KKL / Ayelet Hashahar,215,1092,3.5,35.529329,32.781527,Tiberias,crocus,-
Superbus,The valleys,Tiberias,80,2,0,80,5,57242,Ma'ale KKL / Ayelet Hashahar,Collect and download,Shaked / Ma'ale KKL-JNF,542,1634,4.683333397,35.52825,32.782919,Tiberias,Almond,-
Superbus,The valleys,Tiberias,80,2,0,80,6,57243,Shaked / Ma'ale KKL-JNF,Collect and download,Shaked / Rotem,340,1974,5.433333397,35.525605,32.784805,Tiberias,Almond,4
Superbus,The valleys,Tiberias,80,2,0,80,7,57244,Shaked / Rotem,Collect and download,Shaked / Rotem,247,2221,5.966666698,35.523224,32.785776,Tiberias,Almond,22
Superbus,The valleys,Tiberias,80,2,0,80,8,57260,Shaked / Rotem,Collect and download,Almond / cherry,261,2482,6.533333302,35.520792,32.786919,Tiberias,Almond,34
Superbus,The valleys,Tiberias,80,2,0,80,9,57259,Almond / cherry,Collect and download,The Prophets / Demon. sapphire,291,2773,7.166666508,35.518559,32.788701,Tiberias,Almond,-
Superbus,The valleys,Tiberias,80,2,0,80,10,57287,The Prophets / Demon. sapphire,Collect and download,The Prophets / Allentown,552,3325,8.366666794,35.515903,32.788796,Tiberias,The prophets,12
Superbus,The valleys,Tiberias,80,2,0,80,11,57286,The Prophets / Allentown,Collect and download,The prophets,233,3558,8.883333206,35.513505,32.788268,Tiberias,The prophets,40
Superbus,The valleys,Tiberias,80,2,0,80,12,56376,The prophets,Collect and download,Plenty of life / a solid cliff,442,4000,9.850000381,35.510465,32.786931,Tiberias,The prophets,78
Superbus,The valleys,Tiberias,80,2,0,80,13,56378,Plenty of life / a solid cliff,Collect and download,Shazar / Abundance of Life,512,4512,11.25,35.512168,32.785753,Tiberias,Plenty of life,-
Superbus,The valleys,Tiberias,80,2,0,80,14,56380,Shazar / Abundance of Life,Collect and download,Shazar / Shekh Kochav,231,4743,12.16666698,35.514598,32.785681,Tiberias, ,-
Superbus,The valleys,Tiberias,80,2,0,80,15,58106,Shazar / Shekh Kochav,Collect and download,Yitzhak Ben Zvi / Or Chaim,519,5262,14.28333378,35.516334,32.781705,Tiberias,Shazar,13
Superbus,The valleys,Tiberias,80,2,0,80,16,58096,Yitzhak Ben Zvi / Or Chaim,Collect and download,Ben Zvi / Alfasi,449,5711,15.55000019,35.51527,32.777927,Tiberias,Yitzhak Ben-Zvi,16
Superbus,The valleys,Tiberias,80,2,0,80,17,58168,Ben Zvi / Alfasi,Collect and download,Yitzhak Ben Zvi / Herzog,314,6025,16.31666756,35.513547,32.776387,Tiberias,Rabbi Kook,1
Superbus,The valleys,Tiberias,80,2,0,80,18,58169,Yitzhak Ben Zvi / Herzog,Collect and download,The Fathers / President Weizmann,346,6371,17.08333397,35.51025,32.777738,Tiberias,Rabbi Kook,25
Superbus,The valleys,Tiberias,80,2,0,80,19,58103,The Fathers / President Weizmann,Collect and download,The Fathers / President Weizmann,282,6653,17.70000076,35.510216,32.77959,Tiberias,President Weizmann,37
Superbus,The valleys,Tiberias,80,2,0,80,20,58136,The Fathers / President Weizmann,Collect and download,The patriarchs / Nehemiah,129,6782,17.98333359,35.510248,32.780248,Tiberias,The fathers,56
Superbus,The valleys,Tiberias,80,2,0,80,21,58139,The patriarchs / Nehemiah,Collect and download,The Fathers / Bartz,200,6982,18.41666603,35.508396,32.781104,Tiberias,The fathers,44
Superbus,The valleys,Tiberias,80,2,0,80,22,58140,The Fathers / Bartz,Collect and download,Peace / saints,276,7258,19.03333282,35.505812,32.782239,Tiberias,The fathers,18
Superbus,The valleys,Tiberias,80,2,0,80,23,57272,Peace / saints,Collect and download,Hashalom / David Elazar,296,7554,19.85000038,35.506026,32.784201,Tiberias,Peace,24
Superbus,The valleys,Tiberias,80,2,0,80,24,57271,Hashalom / David Elazar,Collect and download,Yiftach HaGiladi / Hazon Ish,271,7825,20.86666679,35.508804,32.783884,Tiberias,Peace,2
Superbus,The valleys,Tiberias,80,2,0,80,25,57268,Yiftach HaGiladi / Hazon Ish,Collect and download,Weizmann / David Elazar,239,8064,21.89999962,35.509727,32.78235,Tiberias,Yiftach HaGiladi,7
Superbus,The valleys,Tiberias,80,2,0,80,26,58104,Weizmann / David Elazar,Download Only,-,495,8559,23.33333397,35.512596,32.779937,Tiberias,President Weizmann,23
Superbus,The valleys,Afula,2,1,0,2,1,52174,A. Central Afula / Platforms,Collect only,-,0,0,0,35.292792,32.608766,Afula, ,-
Superbus,The valleys,Afula,2,1,0,2,2,56695,Zion / Shprintzak Community,Collect and download,-,298,298,1.299999952,35.292159,32.607492,Afula,Zion Community,2
Superbus,The valleys,Afula,2,1,0,2,3,55210,Independence Square,Collect and download,-,533,832,2.299999952,35.288381,32.610394,Afula,President Weizmann,17
Superbus,The valleys,Afula,2,1,0,2,4,55115,Heichal Hatarbut / Brigade 5771,Collect and download,-,225,1057,2.599999905,35.288044,32.612241,Afula,Ninth Division,32
Superbus,The valleys,Afula,2,1,0,2,5,55125,Fire station junction,Collect and download,-,494,1552,3.299999952,35.289753,32.615736,Afula,The Histadrut,2
Superbus,The valleys,Afula,2,1,0,2,6,55628,Histadrut / Hagan,Collect and download,-,431,1984,4.199999809,35.293715,32.613855,Afula,The Histadrut,34
Superbus,The valleys,Afula,2,1,0,2,7,55624,Histadrut / Sd. Yitzhak Rabin,Collect and download,-,296,2280,5.199999809,35.296556,32.613213,Afula,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Afula,2,1,0,2,8,55240,Breast. Yitzhak Rabin / Ben Gurion Road,Collect and download,-,461,2741,6.5,35.300608,32.615573,Afula,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Afula,2,1,0,2,9,56817,Valley Park,Collect and download,-,1066,3808,8.199999809,35.310658,32.620011,Afula,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Afula,2,1,0,2,10,55047,Valley Hospital,Collect and download,-,333,4142,8.899999619,35.313821,32.621365,Afula,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Afula,2,1,0,2,11,55049,Valley Hospital Administration,Collect and download,-,389,4531,9.300000191,35.317386,32.623146,Afula,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Afula,2,1,0,2,12,55324,Givat Hamoreh Junction,Collect and download,-,609,5141,10.10000038,35.322175,32.625621,Afula,David Eleazar Dado,-
Superbus,The valleys,Afula,2,1,0,2,13,55007,Ibn Gvirol / Jabotinsky,Collect and download,-,292,5433,10.60000038,35.323929,32.623976,Afula,Ibn Gvirol,3
Superbus,The valleys,Afula,2,1,0,2,14,55000,Ibn Gvirol / Masada,Collect and download,-,140,5574,10.89999962,35.324707,32.624423,Afula,Ibn Gvirol,9
Superbus,The valleys,Afula,2,1,0,2,15,55004,Ibn Gvirol / Smilansky,Collect and download,-,238,5813,11.39999962,35.325425,32.626443,Afula,Ibn Gvirol,10
Superbus,The valleys,Afula,2,1,0,2,16,55005,Ibn Gvirol,Collect and download,-,262,6075,12,35.327944,32.626838,Afula,Ibn Gvirol,34
Superbus,The valleys,Afula,2,1,0,2,17,55008,Givat Hamoreh Park,Collect and download,-,239,6314,12.5,35.328369,32.624924,Afula,Ibn Gvirol,46
Superbus,The valleys,Afula,2,1,0,2,18,55120,Henrietta Szold / Russell,Collect and download,-,298,6613,13.19999981,35.330302,32.623659,Afula,Henrietta Szold,12
Superbus,The valleys,Afula,2,1,0,2,19,55122,Henrietta Szold / Shadmit,Collect and download,-,191,6805,13.60000038,35.33193,32.623067,Afula,Henrietta Szold,22
Superbus,The valleys,Afula,2,1,0,2,20,55474,Henrietta Szold / Aliyat Hanoar,Collect and download,-,180,6986,14,35.331526,32.621709,Afula,Youth Aliyah,2
Superbus,The valleys,Afula,2,1,0,2,21,55476,Aliyat Hanoar / Scout,Collect and download,-,106,7092,14.19999981,35.33056,32.622142,Afula,Youth Aliyah,-
Superbus,The valleys,Afula,2,1,0,2,22,56812,Poznak House / Youth Aliyah,Collect and download,-,172,7264,14.60000038,35.329109,32.622141,Afula,Youth Aliyah,14
Superbus,The valleys,Afula,2,1,0,2,23,55473,Aliyat Hanoar / Yigal Cohen,Collect and download,-,125,7389,14.80000019,35.32942,32.621052,Afula,Youth Aliyah,18
Superbus,The valleys,Afula,2,1,0,2,24,56019,Aliyat Hanoar / Yigal Cohen,Collect and download,-,131,7521,15.10000038,35.329629,32.619879,Afula,Youth Aliyah,24
